step,episode,raw_return,learning_return,cost,length
392647,2095,1.6474430747686695,1.6474430747686695,0.0,78
392784,2096,2.232234318008412,1.9922343180084119,8.0,137
392922,2097,2.128172588877623,1.7381725888776227,13.0,138
392969,2098,1.374007216411983,1.374007216411983,0.0,47
393076,2099,1.3816164418462313,1.3816164418462313,0.0,107
393206,2100,1.9888268421376312,1.9288268421376311,2.0,130
393511,2101,2.593419662564658,2.593419662564658,0.0,305
393636,2102,2.074531006199752,1.9845310061997528,3.0,125
393797,2103,3.7863209728871086,3.516320972887108,9.0,161
394250,2104,3.0942902698375,2.794290269837499,10.0,453
394350,2105,1.6092727312467168,1.6092727312467168,0.0,100
394383,2106,1.483917776413857,1.483917776413857,0.0,33
394546,2107,3.019514628942554,2.269514628942555,25.0,163
394708,2108,2.2168970529206886,0.7168970529206882,50.0,162
394974,2109,3.8330704029638167,3.6230704029638168,7.0,266
395052,2110,2.8589260194855384,2.8589260194855384,0.0,78
395088,2111,1.6066992633487234,1.6066992633487234,0.0,36
395180,2112,3.1931311557860202,3.0731311557860206,4.0,92
395237,2113,2.1525520260055133,1.942552026005513,7.0,57
395382,2114,4.112835842406362,3.0028358424063604,37.0,145
395473,2115,1.346274723945562,1.346274723945562,0.0,91
395771,2116,3.1372687964754293,2.0872687964754286,35.0,298
395930,2117,2.715741226525001,2.205741226525001,17.0,159
396066,2118,2.215388965624026,2.155388965624026,2.0,136
396249,2119,1.7391514952994083,1.7391514952994083,0.0,183
396331,2120,1.5857210603054146,1.5257210603054145,2.0,82
396425,2121,2.5609150467587156,2.170915046758716,13.0,94
396467,2122,1.8237585942025039,1.8237585942025039,0.0,42
396581,2123,2.4358539646408373,2.2558539646408367,6.0,114
396627,2124,1.8971575406393915,1.6571575406393912,8.0,46
396712,2125,1.4210092656941924,1.4210092656941924,0.0,85
397712,2126,1.3821816228199473,-12.327818377180035,457.0,1000
397876,2127,2.4834836404030343,2.4834836404030343,0.0,164
397958,2128,2.9688083968436874,2.5788083968436877,13.0,82
398041,2129,2.3717550415736683,2.3717550415736683,0.0,83
398117,2130,2.4247047389533294,2.0647047389533286,12.0,76
398199,2131,3.0354390929980317,2.7654390929980313,9.0,82
398322,2132,2.0616302815150203,2.0316302815150205,1.0,123
398421,2133,1.5361955102902947,1.3261955102902947,7.0,99
398485,2134,2.478237553717084,2.178237553717084,10.0,64
399485,2135,1.4725087448654486,-15.177491255134552,555.0,1000
399536,2136,1.9071441203432777,1.9071441203432777,0.0,51
399561,2137,1.3101858766443764,1.3101858766443764,0.0,25
399646,2138,2.726665909569158,2.426665909569158,10.0,85
399738,2139,2.72371454543398,2.72371454543398,0.0,92
400738,2140,0.06827101014418568,0.06827101014418568,0.0,1000
400809,2141,2.570967722966323,2.150967722966322,14.0,71
400922,2142,2.730117919823422,2.070117919823421,22.0,113
401037,2143,1.3864464524580165,1.3864464524580165,0.0,115
401142,2144,1.9042763127353823,1.9042763127353823,0.0,105
401213,2145,2.5066352649819725,2.146635264981973,12.0,71
401261,2146,1.4384131195975909,1.4384131195975909,0.0,48
401500,2147,1.6548700772967064,1.2948700772967063,12.0,239
401566,2148,2.3692625261075957,2.0092625261075954,12.0,66
401804,2149,2.56949279291722,2.5394927929172204,1.0,238
401890,2150,3.0843783174399073,3.054378317439907,1.0,86
401989,2151,1.661599815015441,1.661599815015441,0.0,99
402290,2152,3.2856960403336863,2.4756960403336867,27.0,301
402366,2153,2.7594128918060528,2.2794128918060523,16.0,76
402788,2154,3.633089289604824,3.0630892896048247,19.0,422
402871,2155,3.169519541620325,2.779519541620325,13.0,83
402981,2156,3.443474494393377,3.143474494393378,10.0,110
403025,2157,1.900762615285278,1.8707626152852779,1.0,44
403212,2158,2.0278527006596896,1.9378527006596897,3.0,187
403340,2159,2.166344811754864,1.8663448117548636,10.0,128
403508,2160,2.3142991400444317,0.9642991400444314,45.0,168
403535,2161,1.3274695419180906,1.3274695419180906,0.0,27
403631,2162,3.370318262685992,2.7703182626859926,20.0,96
403696,2163,2.4444837199699894,2.4444837199699894,0.0,65
403768,2164,1.7729440075808998,1.7729440075808998,0.0,72
404768,2165,-0.37816127495051255,-0.5281612749505127,5.0,1000
404938,2166,1.8773395071698626,1.7873395071698626,3.0,170
405094,2167,2.733437174233945,2.733437174233945,0.0,156
405174,2168,2.2481760608069545,2.0981760608069546,5.0,80
406174,2169,0.8199964718601745,-2.420003528139825,108.0,1000
406255,2170,2.4403179184376036,2.4403179184376036,0.0,81
406372,2171,2.8548524623186293,2.734852462318629,4.0,117
407125,2172,2.169901014777988,-0.230098985222009,80.0,753
407584,2173,3.4606250561470686,2.4706250561470675,33.0,459
407625,2174,1.627504994335585,1.627504994335585,0.0,41
407733,2175,1.801392371567479,1.801392371567479,0.0,108
407836,2176,3.647790628235945,3.5877906282359446,2.0,103
407941,2177,3.727021556640697,3.427021556640696,10.0,105
407996,2178,1.9916565010664318,1.9916565010664318,0.0,55
408416,2179,3.544671382895765,0.0946713828957626,115.0,420
408700,2180,2.4479075762160205,2.0279075762160206,14.0,284
408999,2181,3.173633286297659,2.213633286297658,32.0,299
409038,2182,1.7587187160973614,1.7587187160973614,0.0,39
409112,2183,2.7149878641370053,2.444987864137005,9.0,74
409194,2184,2.917872763410843,2.677872763410843,8.0,82
409254,2185,1.9360451439731068,1.7860451439731067,5.0,60
409318,2186,2.420239995054567,2.390239995054567,1.0,64
409475,2187,2.9410717271551046,1.5610717271551038,46.0,157
409528,2188,2.192561036489043,2.042561036489043,5.0,53
409582,2189,2.1221444217501273,2.0921444217501275,1.0,54
409668,2190,2.5208149751901123,2.5208149751901123,0.0,86
409743,2191,2.098304116828449,2.098304116828449,0.0,75
409888,2192,2.490728003699448,2.490728003699448,0.0,145
410580,2193,3.4932178554622233,0.9732178554622228,84.0,692
410659,2194,2.921979600397204,2.861979600397204,2.0,79
410886,2195,3.1839415984203012,3.0939415984203014,3.0,227
410949,2196,2.238294707356957,1.7582947073569568,16.0,63
411022,2197,2.5898044010450514,2.5898044010450514,0.0,73
411077,2198,1.3855669927597232,1.3855669927597232,0.0,55
411120,2199,1.536937536663741,1.536937536663741,0.0,43
411144,2200,1.2574216673779188,1.2574216673779188,0.0,24
411182,2201,1.3846255026733867,1.3846255026733867,0.0,38
411293,2202,1.829774424141435,1.829774424141435,0.0,111
411445,2203,3.6540669078645363,3.234066907864537,14.0,152
411592,2204,2.044401362104699,1.7444013621046985,10.0,147
411900,2205,2.6736065760131327,2.6736065760131327,0.0,308
411976,2206,1.4182573911750436,1.4182573911750436,0.0,76
412976,2207,0.46378159219608905,-28.366218407803903,961.0,1000
413976,2208,-0.3570545538896921,-0.3570545538896921,0.0,1000
414074,2209,3.2090948886889334,2.9990948886889335,7.0,98
414188,2210,1.9601491039819345,1.9001491039819345,2.0,114
414301,2211,2.6037999289327027,2.213799928932703,13.0,113
414368,2212,2.4382149860217903,2.1082149860217907,11.0,67
414455,2213,3.046660103429187,2.4466601034291866,20.0,87
414498,2214,1.4397538832325067,1.4397538832325067,0.0,43
414563,2215,2.5175798043780135,2.3075798043780136,7.0,65
414664,2216,3.144829070019646,3.144829070019646,0.0,101
414715,2217,1.3928210369511045,1.3928210369511045,0.0,51
414837,2218,1.8999360392581226,0.6099360392581219,43.0,122
414900,2219,2.5060091451224737,2.5060091451224737,0.0,63
415008,2220,1.664358281735967,1.664358281735967,0.0,108
415149,2221,2.9417270828573976,2.6117270828573975,11.0,141
415211,2222,1.737013326247165,1.737013326247165,0.0,62
415283,2223,2.4298894194854617,2.039889419485461,13.0,72
415358,2224,2.704985779808192,1.8949857798081915,27.0,75
415450,2225,2.4559255747888384,2.4559255747888384,0.0,92
415543,2226,3.196807856240133,3.1668078562401334,1.0,93
415587,2227,1.8425796370362193,1.8425796370362193,0.0,44
415661,2228,1.3478372567319028,1.3478372567319028,0.0,74
415893,2229,3.4084340621178573,2.628434062117857,26.0,232
416044,2230,2.5269940104825803,2.5269940104825803,0.0,151
416117,2231,2.6124885763878383,2.6124885763878383,0.0,73
416203,2232,1.9134393382124508,1.5834393382124508,11.0,86
416420,2233,2.0128459123135096,1.9828459123135098,1.0,217
416509,2234,1.9371948546792632,1.9371948546792632,0.0,89
416630,2235,1.9925273116220035,1.9925273116220035,0.0,121
417630,2236,2.071330811911925,-3.2086691880880727,176.0,1000
417701,2237,2.477319045270203,2.477319045270203,0.0,71
417828,2238,1.8780089816011856,1.8780089816011856,0.0,127
417893,2239,2.329266936503327,2.0292669365033267,10.0,65
418000,2240,3.5740826948718767,2.854082694871877,24.0,107
418144,2241,3.401774412629716,2.9217744126297154,16.0,144
418173,2242,1.3729941175768063,1.2829941175768063,3.0,29
418577,2243,3.0119007639202686,2.6219007639202685,13.0,404
418657,2244,2.9609127435755647,2.9309127435755644,1.0,80
418715,2245,2.2831494937293666,2.2531494937293663,1.0,58
418775,2246,2.248371628649738,1.6783716286497372,19.0,60
419110,2247,4.245318896023095,4.035318896023096,7.0,335
419165,2248,2.15850928375266,2.1285092837526602,1.0,55
419237,2249,2.704892471270517,2.3448924712705175,12.0,72
419288,2250,1.7523231500426748,1.722323150042675,1.0,51
419379,2251,3.113407654132275,2.783407654132275,11.0,91
419523,2252,1.9138443795293925,1.9138443795293925,0.0,144
419646,2253,2.3117027639386194,2.161702763938619,5.0,123
419709,2254,2.382197417821547,2.3521974178215466,1.0,63
419787,2255,2.861309814912989,2.8013098149129885,2.0,78
419914,2256,1.9705588492191297,0.7705588492191292,40.0,127
419999,2257,3.091557921742873,2.341557921742872,25.0,85
420102,2258,1.4647250889473085,1.4647250889473085,0.0,103
420157,2259,1.7188571808616946,1.7188571808616946,0.0,55
420238,2260,2.4594561581776015,2.1594561581776013,10.0,81
420323,2261,2.662327133997784,2.3923271339977843,9.0,85
421323,2262,-1.7579902210194551,-2.327990221019456,19.0,1000
421377,2263,2.130107023506494,2.130107023506494,0.0,54
421444,2264,2.482590010660216,2.3025900106602153,6.0,67
421557,2265,2.606391759094167,2.606391759094167,0.0,113
421752,2266,2.068101959730745,1.3781019597307451,23.0,195
421839,2267,1.5760852084085006,1.5760852084085006,0.0,87
422063,2268,3.0124837361111343,1.5124837361111334,50.0,224
422201,2269,1.997412212811249,1.4874122128112486,17.0,138
422243,2270,1.7838375522543546,1.4538375522543545,11.0,42
422327,2271,3.2547945723541334,3.2247945723541336,1.0,84
422515,2272,3.0570741124486602,2.69707411244866,12.0,188
422575,2273,2.390562758325394,2.300562758325394,3.0,60
422679,2274,3.320474956089367,3.290474956089368,1.0,104
422760,2275,2.95694187759277,2.7469418775927705,7.0,81
422847,2276,2.9307910464084133,2.570791046408413,12.0,87
423847,2277,-1.6785149062352662,-1.6785149062352662,0.0,1000
423954,2278,1.5857191591941722,1.5857191591941722,0.0,107
424048,2279,2.5213690542558993,2.5213690542558993,0.0,94
424178,2280,2.0653118471255008,2.035311847125501,1.0,130
424224,2281,1.579069276497631,1.579069276497631,0.0,46
424331,2282,1.4984639646472278,0.5384639646472271,32.0,107
424387,2283,2.175282236072378,2.175282236072378,0.0,56
424506,2284,2.2381236587866216,2.2381236587866216,0.0,119
425506,2285,0.8817329022206444,0.6417329022206442,8.0,1000
425592,2286,3.170942755351607,2.9909427553516075,6.0,86
425693,2287,2.968810001530535,2.518810001530535,15.0,101
425815,2288,2.29792516122724,2.29792516122724,0.0,122
425945,2289,3.220703505346332,2.830703505346332,13.0,130
425992,2290,1.937467107090096,1.877467107090096,2.0,47
426041,2291,1.9914033664075395,1.9914033664075395,0.0,49
426235,2292,2.953824899346058,2.6538248993460574,10.0,194
426486,2293,3.5496410221933816,3.3396410221933808,7.0,251
426621,2294,2.191005194351226,2.191005194351226,0.0,135
426681,2295,1.945750190054702,1.705750190054702,8.0,60
426731,2296,1.9635295863768507,1.9635295863768507,0.0,50
426774,2297,1.8294712178460326,1.8294712178460326,0.0,43
426971,2298,1.8358753986139562,1.0558753986139562,26.0,197
427058,2299,2.9585455585745706,2.7185455585745704,8.0,87
427144,2300,2.2006392175101963,2.050639217510197,5.0,86
427233,2301,2.8331405794520794,2.773140579452079,2.0,89
427337,2302,3.5434345779421412,2.5834345779421413,32.0,104
427472,2303,2.3703169606701326,2.2503169606701325,4.0,135
427578,2304,1.768975699526011,1.3189756995260107,15.0,106
427646,2305,2.2768476937849114,2.2768476937849114,0.0,68
427738,2306,3.2057462313561107,2.8457462313561104,12.0,92
427775,2307,1.576233118309672,1.576233118309672,0.0,37
427801,2308,1.322315320133427,1.322315320133427,0.0,26
427981,2309,2.5998153040505145,2.179815304050514,14.0,180
428222,2310,2.407943562456931,1.9279435624569308,16.0,241
428295,2311,1.880571462451968,1.880571462451968,0.0,73
428343,2312,1.8609597713796542,1.8609597713796542,0.0,48
428377,2313,1.3323513382002576,1.3323513382002576,0.0,34
428507,2314,1.4507241051567457,1.4507241051567457,0.0,130
428659,2315,2.7031487500896647,2.6431487500896647,2.0,152
428686,2316,1.3410826521524537,1.3410826521524537,0.0,27
428803,2317,1.6481430189588244,1.3481430189588244,10.0,117
428907,2318,3.4328347293592887,2.9828347293592894,15.0,104
428996,2319,1.3741239316574037,1.3741239316574037,0.0,89
429169,2320,1.9417856557306368,1.5817856557306367,12.0,173
429308,2321,1.9697386258142868,1.9697386258142868,0.0,139
429385,2322,2.0106323898961707,2.0106323898961707,0.0,77
429537,2323,2.417139034315923,2.087139034315924,11.0,152
429637,2324,2.1867165568441687,2.1867165568441687,0.0,100
430637,2325,-1.0382228890438445,-1.4282228890438446,13.0,1000
430770,2326,2.2454962699351233,1.015496269935123,41.0,133
430829,2327,2.289452625972987,2.259452625972987,1.0,59
430895,2328,1.4647876587241253,1.3747876587241254,3.0,66
431064,2329,3.593880447977166,3.293880447977166,10.0,169
431100,2330,1.6385911140148504,1.4885911140148504,5.0,36
432100,2331,-0.1365479333172317,-1.4565479333172326,44.0,1000
432143,2332,1.834767930797227,1.834767930797227,0.0,43
432353,2333,2.444250742693172,2.3842507426931716,2.0,210
432424,2334,2.3314166945137282,2.0014166945137286,11.0,71
432476,2335,1.4729901061959574,1.4729901061959574,0.0,52
432552,2336,2.835217496374282,2.835217496374282,0.0,76
432611,2337,2.1365714810230916,1.806571481023091,11.0,59
432674,2338,1.8718884111400707,1.8418884111400704,1.0,63
432809,2339,1.7013857347119332,1.7013857347119332,0.0,135
432901,2340,3.1970845735684583,2.9270845735684587,9.0,92
433115,2341,2.3112708961049364,2.3112708961049364,0.0,214
433210,2342,2.8088734210465094,2.68887342104651,4.0,95
433383,2343,2.114867492035841,1.9648674920358407,5.0,173
433442,2344,2.326324836332848,1.9963248363328476,11.0,59
433488,2345,1.9982662100094108,1.9982662100094108,0.0,46
433566,2346,2.6829445646874324,2.2329445646874326,15.0,78
433605,2347,1.5003955311279495,1.5003955311279495,0.0,39
434130,2348,1.702501683151062,-0.3674983168489374,69.0,525
434227,2349,1.7073163793713455,1.6473163793713455,2.0,97
434260,2350,1.5125488657803157,1.5125488657803157,0.0,33
434328,2351,1.8966770851741206,1.6266770851741208,9.0,68
434393,2352,2.4675577995255003,2.4675577995255003,0.0,65
434452,2353,2.255175965868461,2.255175965868461,0.0,59
434920,2354,3.8257100708444343,-0.7342899291555676,152.0,468
435920,2355,0.7329087231366929,0.7029087231366928,1.0,1000
436409,2356,1.7445353533247376,-0.08546464667526288,61.0,489
436458,2357,2.069577809917059,1.6795778099170589,13.0,49
436552,2358,3.1770995538020115,2.8770995538020117,10.0,94
436608,2359,1.872636247797136,1.872636247797136,0.0,56
436680,2360,2.667761585241981,2.667761585241981,0.0,72
436716,2361,1.6097510354057203,1.6097510354057203,0.0,36
436761,2362,1.9029794949111243,1.9029794949111243,0.0,45
436789,2363,1.3754133381593054,1.3754133381593054,0.0,28
436900,2364,2.905531775669618,2.3955317756696193,17.0,111
436949,2365,1.6640395343037127,1.6640395343037127,0.0,49
436985,2366,1.6316118026027948,1.6316118026027948,0.0,36
437067,2367,3.044197027204071,3.044197027204071,0.0,82
437148,2368,3.0530114698906328,2.693011469890633,12.0,81
437184,2369,1.6293080542670249,1.6293080542670249,0.0,36
437244,2370,2.3778973103568593,2.0478973103568587,11.0,60
437331,2371,1.6987142187664763,1.6987142187664763,0.0,87
437462,2372,2.2816169921410783,2.0116169921410787,9.0,131
437580,2373,1.8663073015215506,1.8063073015215505,2.0,118
437712,2374,2.543909246451251,2.543909246451251,0.0,132
437790,2375,2.9034921451939466,2.8734921451939464,1.0,78
438210,2376,1.911227659572493,-1.208772340427506,104.0,420
438500,2377,3.606397847548962,2.5563978475489604,35.0,290
438554,2378,1.8846737801740505,1.7946737801740504,3.0,54
438791,2379,2.026922124648941,0.34692212464894023,56.0,237
438936,2380,1.992667987556099,1.1526679875560988,28.0,145
438991,2381,2.21298678175666,2.21298678175666,0.0,55
439326,2382,4.027160835751769,2.587160835751769,48.0,335
439442,2383,3.7462384915768965,3.2362384915768967,17.0,116
439515,2384,2.211457726199283,2.211457726199283,0.0,73
439647,2385,1.846823059025994,0.826823059025994,34.0,132
439740,2386,1.87905145718674,1.5190514571867402,12.0,93
439789,2387,1.9100896359118977,1.9100896359118977,0.0,49
439844,2388,1.800824245589841,1.2608242455898409,18.0,55
439994,2389,1.9152249287325473,1.645224928732547,9.0,150
440099,2390,3.0583421462815075,3.0583421462815075,0.0,105
440177,2391,1.8797309369039907,1.8797309369039907,0.0,78
440260,2392,2.471803030030115,2.411803030030115,2.0,83
440342,2393,1.81087004179791,1.81087004179791,0.0,82
440415,2394,2.347092949032284,2.347092949032284,0.0,73
440450,2395,1.2809894442114351,1.2809894442114351,0.0,35
440608,2396,2.633854726936172,2.243854726936172,13.0,158
440693,2397,2.851056149922746,2.851056149922746,0.0,85
440763,2398,1.6345591105127535,1.6345591105127535,0.0,70
440883,2399,3.712906646247336,3.292906646247335,14.0,120
440921,2400,1.6456614354808947,1.6456614354808947,0.0,38
440995,2401,2.7766172572825996,2.7766172572825996,0.0,74
441092,2402,1.3883003202264275,1.3883003202264275,0.0,97
441212,2403,2.345982317987537,2.1659823179875373,6.0,120
441453,2404,2.1048878905452035,1.8948878905452033,7.0,241
441551,2405,2.5260066634454486,2.316006663445448,7.0,98
441620,2406,2.5974193284963336,2.447419328496334,5.0,69
441710,2407,3.39648250035948,3.3664825003594796,1.0,90
441836,2408,2.3229309978828345,1.7529309978828347,19.0,126
441935,2409,3.596877214422164,3.236877214422164,12.0,99
441978,2410,1.8822687268654978,1.8822687268654978,0.0,43
442978,2411,0.024955892877227326,-0.6650441071227732,23.0,1000
443075,2412,1.9142145069964287,1.9142145069964287,0.0,97
443156,2413,1.3362648778539312,1.3362648778539312,0.0,81
443323,2414,2.6392288977981675,2.339228897798167,10.0,167
443493,2415,1.2989449054437503,1.2089449054437504,3.0,170
444101,2416,3.464783541963306,-1.0652164580366907,151.0,608
444141,2417,1.655147779293941,1.655147779293941,0.0,40
444217,2418,2.0738499855390407,1.9838499855390406,3.0,76
444355,2419,2.5761711323099985,2.216171132309999,12.0,138
444476,2420,1.373999187974334,0.9839991879743339,13.0,121
444656,2421,4.347358845640246,3.1173588456402426,41.0,180
445652,2422,2.135400795676624,1.1154007956766234,34.0,996
445989,2423,1.6949938620456089,-2.625006137954389,144.0,337
446304,2424,3.1648784681913886,2.594878468191388,19.0,315
446389,2425,2.278551501974184,2.278551501974184,0.0,85
446480,2426,3.136475398635799,3.136475398635799,0.0,91
446600,2427,2.419151187089734,2.419151187089734,0.0,120
446736,2428,3.7285765744494004,3.278576574449401,15.0,136
446791,2429,1.559078027640457,1.559078027640457,0.0,55
446938,2430,2.635424601314562,2.635424601314562,0.0,147
447018,2431,1.3462907198581364,1.3462907198581364,0.0,80
447147,2432,2.04477028030092,1.9547702803009197,3.0,129
447225,2433,1.3078901541325219,0.2578901541325219,35.0,78
447412,2434,1.7971161271529237,1.7971161271529237,0.0,187
447458,2435,1.9211558738949355,1.9211558738949355,0.0,46
447595,2436,3.493901939291673,3.493901939291673,0.0,137
448064,2437,2.633677764113301,-1.536322235886701,139.0,469
448120,2438,2.244981672780816,2.244981672780816,0.0,56
448275,2439,2.5868980660287972,1.206898066028796,46.0,155
448375,2440,1.7137177241576595,1.6837177241576593,1.0,100
449145,2441,4.068491560022222,-13.69150843997778,592.0,770
449195,2442,1.8624757459923695,1.8624757459923695,0.0,50
449276,2443,2.968337467719433,2.6983374677194334,9.0,81
449325,2444,1.9005586118906161,1.8705586118906161,1.0,49
449427,2445,1.7076496424613077,1.7076496424613077,0.0,102
450427,2446,0.039671602203783074,0.009671602203783075,1.0,1000
450475,2447,1.4766070496430275,1.4766070496430275,0.0,48
450980,2448,1.8337555727093462,-1.1962444272906536,101.0,505
451087,2449,2.1234505523350444,1.4034505523350442,24.0,107
451134,2450,1.931659479121292,1.931659479121292,0.0,47
451172,2451,1.732763679009397,1.732763679009397,0.0,38
451224,2452,1.868062674994918,1.508062674994918,12.0,52
451263,2453,1.6735407966652673,1.6735407966652673,0.0,39
451323,2454,2.3049335055807987,2.3049335055807987,0.0,60
451394,2455,2.6772178798363613,2.6772178798363613,0.0,71
451532,2456,2.234100934706093,2.234100934706093,0.0,138
451561,2457,1.4742359185354943,1.4742359185354943,0.0,29
451628,2458,2.374188806477973,2.374188806477973,0.0,67
451730,2459,3.424373039679387,3.3643730396793865,2.0,102
451806,2460,2.7467951056485074,2.7167951056485076,1.0,76
451893,2461,2.7295581472245303,2.30955814722453,14.0,87
451981,2462,3.0009781500426707,3.0009781500426707,0.0,88
452035,2463,1.6381410177465203,1.6381410177465203,0.0,54
452084,2464,2.041340872081709,2.041340872081709,0.0,49
452172,2465,3.1453448194008526,2.785344819400853,12.0,88
452409,2466,1.938169465876875,0.9181694658768746,34.0,237
452822,2467,2.213815462811519,-2.1661845371884767,146.0,413
452864,2468,1.852232231654035,1.672232231654035,6.0,42
453009,2469,2.3185483599902583,1.2685483599902576,35.0,145
453111,2470,3.680562592342899,3.470562592342898,7.0,102
453177,2471,1.844714479457703,1.1847144794577034,22.0,66
453298,2472,2.078819338383659,2.078819338383659,0.0,121
453345,2473,1.9303066146399959,1.9303066146399959,0.0,47
453505,2474,3.6260800821070225,3.5360800821070226,3.0,160
453610,2475,3.462435056197827,3.462435056197827,0.0,105
453688,2476,2.994389670815896,2.964389670815896,1.0,78
453771,2477,1.8081661922111356,1.3881661922111357,14.0,83
453974,2478,2.753030131024567,2.333030131024567,14.0,203
454069,2479,3.2233467654700405,2.95334676547004,9.0,95
454160,2480,3.4327147780078517,3.4327147780078517,0.0,91
454256,2481,2.894576080610086,2.2345760806100863,22.0,96
454292,2482,1.5508019285956829,1.5508019285956829,0.0,36
454437,2483,2.602771208817251,2.452771208817251,5.0,145
455437,2484,-0.18808277353468172,-0.18808277353468172,0.0,1000
455534,2485,1.6294135837798631,1.6294135837798631,0.0,97
455642,2486,3.307209368736089,3.187209368736088,4.0,108
456642,2487,0.6752654502445204,-13.604734549755452,476.0,1000
456703,2488,2.4241309064981458,2.4241309064981458,0.0,61
456825,2489,1.5241491422794864,1.5241491422794864,0.0,122
456912,2490,2.8269013024289613,2.8269013024289613,0.0,87
456971,2491,2.3094561942234604,1.9194561942234598,13.0,59
457033,2492,2.2827221292972375,2.2827221292972375,0.0,62
457244,2493,2.172868520307272,2.172868520307272,0.0,211
457367,2494,2.092880927468671,2.092880927468671,0.0,123
457420,2495,2.052350579366736,2.052350579366736,0.0,53
457466,2496,1.909870581895564,1.909870581895564,0.0,46
457534,2497,2.6457920126732044,2.345792012673204,10.0,68
457637,2498,3.0466727364157706,3.0466727364157706,0.0,103
458149,2499,2.838839262068258,-7.601160737931728,348.0,512
458253,2500,2.145136674516394,1.1851366745163938,32.0,104
458303,2501,2.0723223362920646,2.0723223362920646,0.0,50
458370,2502,1.850440882173041,1.850440882173041,0.0,67
458458,2503,3.213209597376485,2.883209597376484,11.0,88
458559,2504,2.7807183730930367,2.7507183730930365,1.0,101
458662,2505,2.5219261322123137,2.5219261322123137,0.0,103
458706,2506,1.846557306011631,1.846557306011631,0.0,44
458919,2507,3.5769563820981736,1.356956382098173,74.0,213
459065,2508,1.3596109009442707,1.3296109009442705,1.0,146
460065,2509,0.2941154501081238,-20.435884549891888,691.0,1000
460307,2510,3.6557765276167338,3.325776527616733,11.0,242
460434,2511,2.0450676843672806,1.6850676843672803,12.0,127
460553,2512,1.8693680140575442,1.8693680140575442,0.0,119
460705,2513,2.662177006515681,1.8521770065156806,27.0,152
460855,2514,2.7181086638832603,2.44810866388326,9.0,150
460909,2515,2.1041679663673047,2.1041679663673047,0.0,54
461026,2516,1.7789868836661331,1.6589868836661332,4.0,117
461152,2517,3.5953640304303445,3.5653640304303442,1.0,126
461343,2518,2.3195608257118483,1.9895608257118482,11.0,191
462246,2519,2.064351208043817,1.7343512080438166,11.0,903
462354,2520,1.3888185193431433,1.3888185193431433,0.0,108
462399,2521,1.5154261104943136,1.5154261104943136,0.0,45
462496,2522,1.394628044420388,1.394628044420388,0.0,97
462582,2523,3.096204114564259,3.0062041145642593,3.0,86
462676,2524,3.2368355901158203,3.2368355901158203,0.0,94
462787,2525,1.4562052520686393,1.4562052520686393,0.0,111
462885,2526,1.6637146880379448,1.6637146880379448,0.0,98
462976,2527,1.4569923272872458,1.4569923272872458,0.0,91
463041,2528,2.0964262483093936,1.9464262483093935,5.0,65
463133,2529,3.135109189994206,2.5351091899942064,20.0,92
463171,2530,1.602071007213496,1.602071007213496,0.0,38
464171,2531,-0.32882300684446664,-0.32882300684446664,0.0,1000
464250,2532,3.003736766500576,2.8537367665005755,5.0,79
464348,2533,2.9975940370804297,2.9975940370804297,0.0,98
465348,2534,1.1766686240574642,-15.5333313759425,557.0,1000
465433,2535,1.9336217336644177,1.7236217336644173,7.0,85
465463,2536,1.367193621106817,1.307193621106817,2.0,30
465558,2537,3.484802065262058,3.364802065262058,4.0,95
465674,2538,2.4722425927844376,2.1722425927844373,10.0,116
465870,2539,2.19331946984414,1.92331946984414,9.0,196
466142,2540,2.368231150189337,-1.7117688498106594,136.0,272
466327,2541,1.7670108502593584,-0.5729891497406421,78.0,185
466431,2542,3.499643370305125,3.469643370305125,1.0,104
466516,2543,2.850245414132094,2.7602454141320942,3.0,85
466575,2544,1.8186637871966274,1.6386637871966272,6.0,59
466632,2545,1.6456424386451565,1.3156424386451566,11.0,57
467453,2546,2.3471815235925666,2.317181523592567,1.0,821
467798,2547,2.937066687233246,1.497066687233246,48.0,345
467897,2548,1.2538407554337851,0.563840755433785,23.0,99
467974,2549,1.806942981776324,1.7169429817763244,3.0,77
468003,2550,1.4091342748382263,1.4091342748382263,0.0,29
468118,2551,2.7448133199450524,2.7448133199450524,0.0,115
468190,2552,2.776595423067777,2.776595423067777,0.0,72
468295,2553,3.055741205655215,2.7557412056552146,10.0,105
469295,2554,-0.6396851313675449,-0.6396851313675449,0.0,1000
469476,2555,3.021721978531083,3.021721978531083,0.0,181
469645,2556,2.950382694827975,2.1703826948279734,26.0,169
470645,2557,0.2853969325587008,-16.6946030674413,566.0,1000
470668,2558,1.2585449374741242,1.2585449374741242,0.0,23
470764,2559,2.7274194381535537,2.4574194381535537,9.0,96
470842,2560,2.2419202319379017,1.5819202319379018,22.0,78
470926,2561,2.457897905647574,2.3378979056475737,4.0,84
471926,2562,0.06986721318778533,0.06986721318778533,0.0,1000
472015,2563,3.197914641404426,3.197914641404426,0.0,89
472073,2564,2.3482260331338116,2.2582260331338113,3.0,58
472149,2565,2.607430853327789,2.30743085332779,10.0,76
472205,2566,2.3031233667194213,2.3031233667194213,0.0,56
472293,2567,2.9391487751476637,2.8191487751476636,4.0,88
472393,2568,1.705477539419271,1.5854775394192708,4.0,100
472462,2569,2.3367230116122606,1.8867230116122602,15.0,69
