step,episode,raw_return,learning_return,cost,length
20857,157,2.7526833753402995,2.1926833753403,28.0,149
20944,158,2.291327613832843,2.171327613832843,6.0,87
21002,159,2.208200786013837,2.208200786013837,0.0,58
21075,160,1.5682558958212938,1.5682558958212938,0.0,73
21318,161,2.9573277450171336,2.8573277450171335,5.0,243
21569,162,2.8456282320732367,2.5656282320732373,14.0,251
21654,163,2.6577371236142584,2.5177371236142587,7.0,85
21737,164,2.7665154237173732,2.4865154237173734,14.0,83
21802,165,2.3871234555388865,2.167123455538886,11.0,65
21989,166,2.2745958119802037,2.214595811980203,3.0,187
22183,167,2.4750450479864554,2.4750450479864554,0.0,194
22293,168,3.4216102886897817,3.401610288689781,1.0,110
22476,169,2.905390443094783,2.8853904430947828,1.0,183
22532,170,2.1661006016989983,2.1661006016989983,0.0,56
22613,171,2.9007106059000387,2.5607106059000397,17.0,81
22683,172,2.436654929310652,2.416654929310652,1.0,70
22738,173,1.872416986318894,1.852416986318894,1.0,55
22960,174,3.375314649597508,3.3353146495975086,2.0,222
23150,175,2.2765410660120557,1.1965410660120555,54.0,190
23196,176,1.681909881159115,1.681909881159115,0.0,46
23266,177,2.7296192318108305,2.7296192318108305,0.0,70
23422,178,2.71737532429117,2.5973753242911704,6.0,156
23702,179,2.6423019677891997,2.6423019677891997,0.0,280
23776,180,2.740029952350111,2.6800299523501114,3.0,74
23840,181,2.442166978783458,2.442166978783458,0.0,64
23890,182,1.9054050581758313,1.625405058175831,14.0,50
24234,183,3.0599874171198804,0.49998741711987793,128.0,344
24279,184,1.86031365957686,1.6603136595768597,10.0,45
24565,185,3.2600671871226985,2.8600671871226977,20.0,286
24637,186,2.706039484551959,2.6460394845519595,3.0,72
24755,187,2.5335742012614473,2.453574201261447,4.0,118
24864,188,1.5906535169790597,1.5906535169790597,0.0,109
25090,189,2.5647245488633557,2.264724548863356,15.0,226
25590,190,0.4814301397961276,0.4814301397961276,0.0,500
25830,191,4.008130412574547,3.0081304125745483,50.0,240
25899,192,1.6921960122749826,1.6921960122749826,0.0,69
25998,193,3.12561758176989,3.12561758176989,0.0,99
26032,194,1.353639276678011,1.353639276678011,0.0,34
26087,195,1.7166308548198206,1.7166308548198206,0.0,55
26174,196,1.2986403761456824,1.1786403761456825,6.0,87
26289,197,2.2805016263205875,2.260501626320588,1.0,115
26349,198,2.113632880321006,2.113632880321006,0.0,60
26400,199,1.4241806319821113,1.4241806319821113,0.0,51
26467,200,2.470071690114059,2.470071690114059,0.0,67
26967,201,0.9907035605138932,-4.229296439486097,261.0,500
27467,202,0.9104021830008342,-4.289597816999157,260.0,500
27545,203,1.3739731547259628,1.3739731547259628,0.0,78
27712,204,2.4901933349963645,2.4901933349963645,0.0,167
27827,205,1.7404733707115068,1.7204733707115067,1.0,115
27890,206,2.155139600853614,2.155139600853614,0.0,63
27934,207,1.8447371832688606,1.8447371832688606,0.0,44
28064,208,1.910511891209659,1.770511891209659,7.0,130
28326,209,3.613436535173543,2.7534365351735426,43.0,262
28497,210,2.453520036342558,2.393520036342558,3.0,171
28557,211,1.8416942042032236,1.5616942042032234,14.0,60
28714,212,3.844664703300386,3.744664703300386,5.0,157
29003,213,3.517159793617041,2.6171597936170405,45.0,289
29192,214,3.395970178493109,3.255970178493109,7.0,189
29324,215,2.4217360620401953,2.4217360620401953,0.0,132
29402,216,2.194757946193059,1.9947579461930594,10.0,78
29457,217,2.1378619159110324,2.0578619159110323,4.0,55
29609,218,3.172268265958089,3.112268265958089,3.0,152
30109,219,0.2984959230454347,0.2984959230454347,0.0,500
30232,220,1.710240667189511,1.710240667189511,0.0,123
30353,221,2.07321239849346,2.03321239849346,2.0,121
30476,222,1.6231778746935435,1.6031778746935434,1.0,123
30676,223,2.538830243879044,2.538830243879044,0.0,200
30783,224,3.426304239179819,3.1663042391798193,13.0,107
30820,225,1.6591196830728476,1.6591196830728476,0.0,37
30896,226,2.655252284736023,2.655252284736023,0.0,76
31396,227,0.2662001235116285,0.2662001235116285,0.0,500
31896,228,1.4284794202773643,-1.3915205797226364,141.0,500
31934,229,1.6369375886969593,1.6369375886969593,0.0,38
31995,230,2.2720450025975922,2.1520450025975926,6.0,61
32495,231,1.415750643560259,-3.624249356439737,252.0,500
32995,232,0.28157387111389465,0.28157387111389465,0.0,500
33034,233,1.621676849383149,1.621676849383149,0.0,39
33131,234,1.3596244360684435,1.3196244360684435,2.0,97
33255,235,2.010851504929882,2.010851504929882,0.0,124
33467,236,3.2058002044470433,2.4458002044470444,38.0,212
33967,237,0.10760824593112339,0.10760824593112339,0.0,500
34064,238,1.6191697346348795,1.6191697346348795,0.0,97
34101,239,1.6653605342687254,1.6653605342687254,0.0,37
34254,240,2.552948987070744,2.472948987070744,4.0,153
34361,241,1.5161903124361733,1.056190312436173,23.0,107
34519,242,2.40780163824018,1.8078016382401803,30.0,158
34628,243,3.5522103762433197,3.412210376243319,7.0,109
34738,244,3.714696180709911,3.0346961807099104,34.0,110
34781,245,1.836001813919455,1.5160018139194549,16.0,43
34893,246,1.8156475478085694,1.7956475478085694,1.0,112
34970,247,1.347491423712035,1.227491423712035,6.0,77
35006,248,1.603651203259731,1.603651203259731,0.0,36
35208,249,2.3796456158392507,2.079645615839252,15.0,202
35708,250,0.4731725640634251,0.27317256406342494,10.0,500
35780,251,1.9721615380275819,1.9721615380275819,0.0,72
35861,252,1.2824552566066065,1.2824552566066065,0.0,81
35942,253,2.634717392192144,2.294717392192143,17.0,81
36187,254,1.9963989385126144,0.49639893851261374,75.0,245
36231,255,1.8305935784534038,1.8305935784534038,0.0,44
36274,256,1.5140031681418191,1.5140031681418191,0.0,43
36388,257,1.9721982381898748,1.9721982381898748,0.0,114
36444,258,2.2498565214138377,2.2498565214138377,0.0,56
36482,259,1.6846028691772275,1.6846028691772275,0.0,38
36544,260,2.4242926817693613,2.4042926817693617,1.0,62
36606,261,1.9405497317548985,1.7605497317548986,9.0,62
36694,262,2.9134411196693115,2.9134411196693115,0.0,88
36739,263,1.6707778421785435,1.4307778421785433,12.0,45
36878,264,2.05843139535699,2.05843139535699,0.0,139
36959,265,2.3872468465856844,2.1272468465856846,13.0,81
36993,266,1.5209028217304423,1.5209028217304423,0.0,34
37150,267,2.3163438805815106,2.3163438805815106,0.0,157
37219,268,2.316832768824198,2.036832768824197,14.0,69
37380,269,3.0447411665424258,2.8647411665424256,9.0,161
37472,270,2.3942199464387355,2.3542199464387354,2.0,92
37612,271,2.030870485668536,1.970870485668536,3.0,140
37707,272,2.717871325736119,2.617871325736119,5.0,95
37886,273,1.4550439051891204,1.4550439051891204,0.0,179
37951,274,2.0061906591286034,1.7661906591286038,12.0,65
38075,275,2.007984333561656,2.007984333561656,0.0,124
38275,276,3.0170600622684063,2.6570600622684064,18.0,200
38370,277,3.2892693427056803,3.1892693427056806,5.0,95
38499,278,2.791215603790324,2.731215603790324,3.0,129
38557,279,1.835634612359926,1.835634612359926,0.0,58
38640,280,1.9301329017641757,1.8901329017641757,2.0,83
38806,281,3.3419219213623497,3.1619219213623495,9.0,166
39012,282,3.068967504230569,1.5489675042305684,76.0,206
39246,283,3.1769537737146694,2.87695377371467,15.0,234
39356,284,2.8831837104600275,2.683183710460028,10.0,110
39480,285,1.9808029601432098,1.4808029601432093,25.0,124
39571,286,3.178002842686349,2.9380028426863483,12.0,91
40071,287,0.04600340841658701,0.04600340841658701,0.0,500
40096,288,1.2785879672663274,1.2785879672663274,0.0,25
40596,289,1.0647653301415285,-1.4352346698584713,125.0,500
40634,290,1.6829311648306626,1.6829311648306626,0.0,38
40760,291,2.332276676228304,2.232276676228304,5.0,126
40832,292,2.637046708292042,2.637046708292042,0.0,72
41004,293,3.0284422999682548,2.7684422999682554,13.0,172
41089,294,1.7760614379516704,1.6960614379516703,4.0,85
41221,295,1.3992670855547118,1.3992670855547118,0.0,132
41421,296,2.442716353314446,2.442716353314446,0.0,200
41480,297,1.7705839450779672,1.7705839450779672,0.0,59
41609,298,2.1203403585236846,2.0403403585236846,4.0,129
41702,299,1.3653924099177206,1.3653924099177206,0.0,93
41826,300,1.758388196140964,1.758388196140964,0.0,124
41966,301,2.6178564280376566,2.2578564280376563,18.0,140
42281,302,3.2827458375422283,2.582745837542227,35.0,315
42429,303,2.608178954527543,2.608178954527543,0.0,148
42929,304,0.045157887055466084,0.045157887055466084,0.0,500
43029,305,3.412903597611289,3.372903597611288,2.0,100
43083,306,2.1185720629340916,2.0785720629340916,2.0,54
43583,307,0.43207505016632486,-2.9079249498336712,167.0,500
44083,308,0.3688993702860932,-0.2711006297139069,32.0,500
44255,309,2.398842241192269,2.398842241192269,0.0,172
44297,310,1.8272194692891695,1.8272194692891695,0.0,42
44383,311,2.1887633341545962,2.1687633341545967,1.0,86
44461,312,2.1086698587715142,2.1086698587715142,0.0,78
44604,313,2.9229031193639505,2.242903119363951,34.0,143
44703,314,2.9236586783163694,2.7836586783163693,7.0,99
44809,315,3.4992465421879793,3.1592465421879794,17.0,106
44871,316,2.5055576821669323,2.5055576821669323,0.0,62
45371,317,1.5436604251280384,-3.4563395748719596,250.0,500
45427,318,2.0527226307298037,1.9327226307298035,6.0,56
45471,319,1.7600129579999884,1.7600129579999884,0.0,44
45556,320,2.7193095657786244,2.7193095657786244,0.0,85
45614,321,1.78177993023354,1.78177993023354,0.0,58
45643,322,1.3972178327045026,1.3972178327045026,0.0,29
45708,323,1.8035939204133224,1.8035939204133224,0.0,65
45790,324,1.2971931083628818,1.0571931083628818,12.0,82
45857,325,1.8164710908482546,1.7764710908482546,2.0,67
46021,326,2.3298081059102405,2.00980810591024,16.0,164
46155,327,1.9361546360378195,1.7561546360378193,9.0,134
46235,328,2.907189113150549,2.847189113150549,3.0,80
46546,329,2.9021420337821624,2.4021420337821624,25.0,311
46592,330,1.7975972020974555,1.6775972020974554,6.0,46
46772,331,3.097170476543382,2.8171704765433816,14.0,180
46908,332,2.745013927071494,2.4050139270714936,17.0,136
47019,333,2.9349916520316235,2.8549916520316234,4.0,111
47104,334,3.0692784632521706,3.0692784632521706,0.0,85
47185,335,2.9330171683000663,2.5930171683000665,17.0,81
47292,336,3.5466600221206868,3.4666600221206862,4.0,107
47490,337,3.5638642325107277,2.6838642325107265,44.0,198
47541,338,2.134774663626197,1.914774663626197,11.0,51
47592,339,1.8399337010959602,1.8399337010959602,0.0,51
47696,340,1.3899991599066426,1.3699991599066426,1.0,104
47791,341,1.4056054895155135,1.3856054895155134,1.0,95
47926,342,2.5365942531803904,2.2765942531803898,13.0,135
48426,343,0.7670557368357903,-3.5529442631642114,216.0,500
48555,344,2.793248235287207,2.5132482352872065,14.0,129
48690,345,3.69223798810165,3.13223798810165,28.0,135
48929,346,3.138893102010657,2.5788931020106576,28.0,239
49115,347,3.2207327001668395,2.1207327001668386,55.0,186
49615,348,-0.1630131189370534,-5.603013118937039,272.0,500
49731,349,1.7609874378237274,1.5409874378237274,11.0,116
49827,350,1.5312129979305034,0.751212997930503,39.0,96
49933,351,3.76023902120403,3.72023902120403,2.0,106
49976,352,1.833913255968119,1.5339132559681192,15.0,43
50059,353,2.6019885368976783,2.2619885368976775,17.0,83
50204,354,2.4439845491317866,2.0439845491317863,20.0,145
50330,355,2.0415339947346594,2.0415339947346594,0.0,126
50390,356,2.4019203033727923,2.4019203033727923,0.0,60
50426,357,1.36788517721866,1.36788517721866,0.0,36
50466,358,1.797379779246067,1.797379779246067,0.0,40
50610,359,2.2958245929932226,1.035824592993223,63.0,144
50755,360,3.5205876783730767,3.3205876783730766,10.0,145
50851,361,3.3187231965098913,3.3187231965098913,0.0,96
51105,362,2.7766376630008165,2.6566376630008164,6.0,254
51190,363,3.175281434004127,3.175281434004127,0.0,85
51341,364,2.751309589910438,2.6513095899104377,5.0,151
51540,365,3.419685009567973,3.1596850095679723,13.0,199
52040,366,1.3671390209048189,-5.572860979095173,347.0,500
52087,367,1.7123205447415608,1.7123205447415608,0.0,47
52155,368,2.031982172479306,2.031982172479306,0.0,68
52228,369,2.0152580966255194,2.0152580966255194,0.0,73
52454,370,3.428272559281625,3.4082725592816248,1.0,226
52524,371,2.1537084513250817,2.1537084513250817,0.0,70
52575,372,2.0613835299189436,2.001383529918944,3.0,51
52610,373,1.573505207033267,1.573505207033267,0.0,35
52646,374,1.6417916043592258,1.6417916043592258,0.0,36
52748,375,3.4458719408232303,3.4458719408232303,0.0,102
52773,376,1.3641957057685499,1.3641957057685499,0.0,25
52866,377,1.570989874720786,1.570989874720786,0.0,93
52987,378,3.0460853754069,2.8060853754069,12.0,121
53102,379,2.093221781292055,2.0132217812920548,4.0,115
53255,380,1.7109466844156738,1.7109466844156738,0.0,153
53332,381,2.66228098396407,2.40228098396407,13.0,77
53459,382,2.385301932731144,1.225301932731144,58.0,127
53634,383,2.677617884203843,1.237617884203843,72.0,175
53808,384,2.3162191198464974,2.2362191198464965,4.0,174
54013,385,1.5042618476544365,0.46426184765443623,52.0,205
54066,386,2.020219620668799,2.020219620668799,0.0,53
54250,387,3.5842323354681334,3.344232335468133,12.0,184
54750,388,0.928761109412996,-3.7112388905870026,232.0,500
54820,389,2.520088140556782,2.3000881405567823,11.0,70
54884,390,2.5201741529077393,2.2601741529077386,13.0,64
55088,391,3.5408242301099917,2.9608242301099907,29.0,204
55588,392,0.1182840804130092,0.1182840804130092,0.0,500
55674,393,1.6817118449845812,1.6817118449845812,0.0,86
55869,394,2.7925425022334975,1.8925425022334978,45.0,195
56083,395,1.994647790170151,1.954647790170151,2.0,214
56210,396,2.0757716321721595,1.515771632172159,28.0,127
56492,397,3.3970357675757805,2.8770357675757805,26.0,282
56539,398,1.955030573560623,1.955030573560623,0.0,47
56635,399,2.6667918354655713,2.6667918354655713,0.0,96
56825,400,3.9195383727620614,3.459538372762062,23.0,190
56903,401,2.348903446009027,2.1689034460090273,9.0,78
56988,402,1.8803936341668543,1.8803936341668543,0.0,85
57061,403,2.6882114184886294,2.6082114184886294,4.0,73
57185,404,3.620644354511347,3.580644354511347,2.0,124
57234,405,1.7981265731752023,1.578126573175202,11.0,49
57367,406,2.1934662728826817,1.873466272882683,16.0,133
57502,407,2.203007970556926,2.203007970556926,0.0,135
57599,408,1.508671704966863,1.508671704966863,0.0,97
57654,409,2.1516735881400866,2.1516735881400866,0.0,55
57698,410,1.6854795644771132,1.6854795644771132,0.0,44
57763,411,2.5405875014660837,2.340587501466083,10.0,65
57931,412,2.3916577648261583,1.7916577648261578,30.0,168
57988,413,2.221785806885228,2.221785806885228,0.0,57
58230,414,2.5590712614696,0.5990712614695985,98.0,242
58730,415,0.025735506651656692,0.025735506651656692,0.0,500
58891,416,3.1122893609861864,3.012289360986186,5.0,161
59391,417,0.6575549550070183,-2.082445044992983,137.0,500
59891,418,0.6524007888435264,-2.2675992111564724,146.0,500
59978,419,1.6913274748837268,1.2713274748837264,21.0,87
60222,420,1.8811758053234986,1.6611758053234986,11.0,244
60259,421,1.3514480806793567,1.3514480806793567,0.0,37
60408,422,2.192175921844681,2.132175921844681,3.0,149
60462,423,1.844138468521813,1.844138468521813,0.0,54
60599,424,2.0342005353938726,2.0342005353938726,0.0,137
60676,425,2.542182904071951,2.502182904071951,2.0,77
60850,426,3.2476836020487916,2.647683602048791,30.0,174
61008,427,2.9571414974535637,2.657141497453564,15.0,158
61042,428,1.5600282970565862,1.5600282970565862,0.0,34
61069,429,1.3070001476582571,1.3070001476582571,0.0,27
61285,430,2.9954128037972447,2.535412803797244,23.0,216
61332,431,1.7570115260316352,1.7570115260316352,0.0,47
61671,432,4.362702520652748,4.1827025206527475,9.0,339
61795,433,2.6574992757628495,2.1974992757628504,23.0,124
61837,434,1.3782286954523926,1.3782286954523926,0.0,42
61955,435,1.748569424342107,1.748569424342107,0.0,118
61999,436,1.872903368690423,1.872903368690423,0.0,44
62094,437,1.8433270289825043,1.523327028982504,16.0,95
62292,438,3.325890417456531,3.0458904174565316,14.0,198
62361,439,2.1163422661245246,2.1163422661245246,0.0,69
62524,440,2.4928055549096673,1.3328055549096658,58.0,163
62693,441,2.998127330794899,2.298127330794898,35.0,169
62790,442,1.6617131065714101,1.6617131065714101,0.0,97
63184,443,3.160272898114216,3.160272898114216,0.0,394
63658,444,3.5788500311689906,3.318850031168991,13.0,474
63829,445,2.4662846590244536,2.246284659024453,11.0,171
64166,446,3.339100792308537,2.119100792308536,61.0,337
64277,447,2.592528648213469,2.5125286482134688,4.0,111
64404,448,2.4662030899594534,2.4662030899594534,0.0,127
64443,449,1.7118238867811704,1.6318238867811703,4.0,39
64596,450,3.679588698090124,3.679588698090124,0.0,153
64719,451,2.3458403452661574,2.285840345266157,3.0,123
64833,452,3.4462547065622715,2.9462547065622715,25.0,114
64909,453,2.6654180377340913,2.425418037734091,12.0,76
65067,454,3.369244192157513,2.6092441921575142,38.0,158
65136,455,2.6429303104214616,2.5229303104214615,6.0,69
65209,456,2.808117952511543,2.6281179525115435,9.0,73
65296,457,3.043041943506842,2.803041943506842,12.0,87
65352,458,2.2693844902563107,2.209384490256311,3.0,56
65430,459,2.5985324351061108,2.5585324351061107,2.0,78
65798,460,3.0901685931158305,2.57016859311583,26.0,368
66001,461,3.195334558579428,2.855334558579427,17.0,203
66501,462,-0.16828446336752068,-0.16828446336752068,0.0,500
66614,463,2.226196197157411,2.226196197157411,0.0,113
66800,464,3.0920157392495033,2.8920157392495036,10.0,186
66864,465,1.6776453965090181,1.6776453965090181,0.0,64
66956,466,1.4072590344537028,1.4072590344537028,0.0,92
67003,467,1.976186241159184,1.8161862411591838,8.0,47
67050,468,1.5539688855911231,1.5539688855911231,0.0,47
67101,469,1.851263755236672,1.851263755236672,0.0,51
67158,470,1.7128901459575316,1.7128901459575316,0.0,57
67219,471,2.0323994032328296,2.0123994032328296,1.0,61
67301,472,3.0246009121512394,2.5646009121512394,23.0,82
67497,473,2.2205612796463368,1.7605612796463368,23.0,196
67613,474,2.2263873310425346,2.086387331042534,7.0,116
67701,475,3.1342168567789894,3.1342168567789894,0.0,88
67834,476,1.9678350131400744,1.9678350131400744,0.0,133
67888,477,1.9116632391729518,1.9116632391729518,0.0,54
68194,478,2.3133030024330603,2.2333030024330602,4.0,306
68224,479,1.4334967326663521,1.4334967326663521,0.0,30
68724,480,-2.570575112820587,-2.590575112820587,1.0,500
68750,481,1.3068497322963366,1.3068497322963366,0.0,26
69051,482,3.1879086700905166,2.9479086700905164,12.0,301
69136,483,2.93509421157845,2.93509421157845,0.0,85
69234,484,3.390596485647069,2.9905964856470693,20.0,98
69304,485,2.260351084459855,2.2003510844598546,3.0,70
69410,486,2.91389137272197,2.83389137272197,4.0,106
69533,487,3.941164676125881,3.661164676125882,14.0,123
69607,488,1.6961746299387703,1.37617462993877,16.0,74
69730,489,1.9716904267090425,1.9316904267090425,2.0,123
69889,490,3.3975082361717246,2.9175082361717237,24.0,159
69988,491,1.6435764269121074,0.943576426912107,35.0,99
70103,492,2.540124911687677,2.500124911687677,2.0,115
